authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
5WagH3Pg3wi16qpLA82o2Yo2RPDjztuANcr1j8uKFven,21,8jNrkgBExvLWeLG9wy8xaeahb8MPypZzyzzC4XwsHDn6,1,0,1,1,0.000000001,-103553222521,0,0,1751762294
6APKYMHdHTFPSdJeq95jWAuAc1zfGAisZdL13hjGdtyx,21,J7XNa5RMCcKwpJfHQ2f6jbNo8YabxUNnsfuHE9pAgppj,1,0,1,1,0.000000001,2,0,0,1752893392
6fNg2Eg8dbx2igEXxYwzymQNbrxoUz3shKHGHU4AAuTa,21,99WVNGEuiebC8NM2SGodztRggEKAHBH6soW3Kz5EqEEY,1,0,1,1,0.000000001,-258700541840,0,0,1740163644
6obAxvxz83oi6SSpUS9Y3BtvxfsHQJ61NiNtS6hEzASY,21,4UVMutwQNirCxqhEXYfytr6ie6hRAGZQTSfniZpqLRuS,1,0,1,1,0.000000001,-13222573377,0,0,1740760725
7155X9ucVE6rTWtx816NjHHEhGQUSvdQe8cAMuMfZjp9,21,qRmcB6VU3Y3woxWdxue4ZiU3WGpFem789MfB1Fx3dor,1,0,1,1,0.000000001,-14815756991,0,0,1754774000
7zXCs9nKv6zBPBH8HAXCiGAViBdMgbdUWQsyDTybD2qp,21,E7wy96HJQxYZebyGAnDodcqk9MJfQCGafTVk2aiyCeUp,1,0,1,1,0.000000001,9115656,0,0,1729272979
84KSb6AeLeDomSKTmvSUGQkzdRfpHusisYUfaE8Yyk2J,21,5451pwrMQ5JyMKsi4smqHozRsy85b93N4Ygd6RKtHaEi,1,0,1,1,0.000000001,-722663194,0,0,1756155673
8gcpczcb2qsArkbpapQhW8Jc37Yw3GSfjA1pMALxq4V2,21,F97Y4miVD8Hd2EDfVLw2d5Sd36ddfKg7XiYcvkJkLit8,1,0,1,1,0.000000001,-10340116229,0,0,1741239214
9KRWWdXfkrjRQuJwJecBFTqcfVLDMoeHhBdwoWsRC5gM,21,2eJGqetfRtpinvcE83PDN18yamndDhErLKAPWXkLfq8c,1,0,1,1,0.000000001,-1745458110,0,0,1745677951
AaLQPChLXjzPMqEQXdyv4XxhLSXWLGj5CDi6iFNip5bp,21,C82j67xKTQKeafRzxWr12Us2dj9LQRP3436QqwRfMrcG,1,0,1,1,0.000000001,1,0,0,1736516258
ASKGii89V14KgMzyKqFWmRn6C9a5vN7AZwZevk4J7cdG,21,58cpp8Rcc5dmSvYvTMXXZVRUpRwfpX1TXPYRV23yYAn9,1,0,1,1,0.000000001,-40038389728,0,0,1771859943
CTjjpveBUCRAWMjaVKWULtp6yqF4X38oqkzbkVdyeGmT,21,EujDGwQa1ug38oLJvBy87npicSYAeUZALAb4fWb5zsNG,1,0,1,1,0.000000001,-32070060973,0,0,1740227175
D8nNyyE2BUUAdjjkKFqCWUeAA39uHfiEg6tyFnHDWDJm,21,2yZNGSe2rmWR81W2JrGth7EMw7a9Qj5F2rkJBXyTVuGa,1,0,1,1,0.000000001,-95485409730,0,0,1760901214
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,21,Eb1MFRGcfP8qhziZQ3Uvne2SEdxE2DzSHRpKBC6BCFU6,1,0,1,1,0.000000001,-748792611,0,0,1755648321
DTzVSb6xj3184T1sFSkBRQ24Y53Js1o5DvmYtuMb43VB,21,FDkHerjKT3m4rKxce5GmrLGtnKEMcE41uRthHhp4VN3d,1,0,1,1,0.000000001,-59490392436,0,0,1759728694
Fis59jzu8Q8EdXaFKRsnqEuieui3zPtFfhyCACnfJc19,21,FmHKdMeezZaPwtmdMhD2tHqv4VPmXSt4makhURw9zAqE,1,0,1,1,0.000000001,1290476,0,0,1732509318
FyeqUW7bNRQkBx5gKnuJ2QrmjDmWHKdLeDR7joubnum7,21,6pY2e3GmyhLUQNRtHGV3DSqHTNUrbSaEw5xDuGqs3cme,1,0,1,1,0.000000001,-29353167024,0,0,1759183681
GdFBzbtxv5KhE67eFLCgEZJtEcpxt2PWGJhTvsWTnguE,21,2ACtayki4jK2r9xSeepwa3CqK9me8Y7tmV2iARrPG6aU,1,0,1,1,0.000000001,-6171323456,0,0,1740760862
GSw1GGEvX55A8T1BXzC7346MfcQvA1T5YP9mgWeSYCLn,21,Ghhi1748FjuNXy4s19EHQgKbwBVCnmsfGdCyDZ5ki3yD,1,0,1,1,0.000000001,-3792927856,0,0,1764938847
Hi5HyhyX5gjpaMyitmn35kwbad7wH1pFZ4W3g1QEUpQ1,21,cPbt4kZBsKBpEDn4WYNSz6sjgyYJHLgom2LT33gbtWG,1,0,1,1,0.000000001,-360525846380,0,0,1748848892
HTNwKND5kBnJA6VhB7Aq4i9TFCkF8yhFtgWXCD42y1RJ,21,DM7hxBu6vPfjQ1h5iWJZ2hqMm6x13kKGAsGbmPr8nHqV,1,0,1,1,0.000000001,-64714757186,0,0,1764683679
