authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
BodwpuVMg3Uac5c7ZGLYdwmAD4zoTzz94qxVcAFGhaXf,4,D2AqJEnw2h5EDVy3C91L2sThWqncJkQXGiddLpcQZ3Ld,23885,0,23885,117142,0.00117142,117130,0.0011713,12,100000,0,0,0
FTnUe6TmX6DXdGvwageikrru8kJRFBogg14PpKBNtnWj,4,Gz6S22y8FuMzNYVeEzMUkkpepV9twLrEj9M5qTdCMghm,15456,0,15456,75803,0.00075803,75795,0.00075795,8,65118,0,0,1711724627
DhZqeYyRp3Y8y9kVuyp8DPTFkEmHeA2rqwS9Bq98MxDn,4,DVyD3mcf99ZEyMbkbDBaBeHxDUE6Hb2fuLt991HT9qRP,11943,0,11943,58573,0.00058573,58567,0.00058567,6,50007,0,0,1752375877
7wma4AJkWf32i2pmB3WXEoPjievwP2cRZsD12eJTd6mr,4,4wFog3Rvud5ALrDTcravvGrcoAbqDmFPBt3QAYvRas6a,11943,0,11943,49998,0.00049998,49998,0.00049998,0,50000,11942,49994,1702335316
EiNeew8mLH7x5CR4HFNhMRRuynyDbNfm7zzahpR6G8K2,4,CdpdeWDVCGEHN8sDpATgzwKsVUqiKEPfZrcAMwG7pbqh,8962,0,8962,43952,0.00043952,43948,0.00043948,4,37663,0,0,0
GknngJ9PQCzXt9AP8g3pyWHLyZB13VWm1KsHFibbiZ15,4,Bm7fQAECk2niCJ1KXs7TAoEL1NG16vozD8mqs3LPryAX,8354,0,8354,40971,0.00040971,40967,0.00040967,4,34999,0,0,0
FetTyW8xAYfd33x4GMHoE7hTuEdWLj1fNnhJuyVMUGGa,4,4Ncw4KG173yaPQVreGzHaABv1R6fYrc24UqgDJryowF5,7557,0,7557,37062,0.00037062,37058,0.00037058,4,31914,0,0,0
82sNoVE3Kkro7jxYCFFB8bGtnvBswikA3AfpeeqGJVsg,4,Fs2ScyQXc7tYi1byoeZ8HukkijieAZHqHjHY8mTNdr2v,5550,0,5550,27218,0.00027218,27216,0.00027216,2,23292,0,0,0
HCVSq7MmmpxmMMWtp9Cz2ZLQ8656pxvsodRGRZ2xtFxV,4,4P3LFg3VVbgaEn5gmASSzrBWy5NDVUKjKy8yNnVCjyqR,5225,0,5225,25625,0.00025625,25623,0.00025623,2,21888,0,0,0
CDezdwWGK6sKLDTGHrynpMkphT4sSVJPywXTjdpXiYNR,4,GBfa5Lsn72poTeLnAQbVarsgeAxdPEg7v9r4gzQTfmgd,2962,0,2962,14526,0.00014526,14525,0.00014525,1,12417,0,0,0
DnQNkEVKq6TrhbCfoGVUDZMsQqg1u7sHucmJPvKNTBL4,4,9t7qNz16XotgYPXiDviarfx4aAVTKQXG4G9WTEHgoCKo,2942,0,2942,14428,0.00014428,14427,0.00014427,1,12336,0,0,0
BFjn6fAgXhPuz7tYD7dngY1EX1bUTwvKzFWd9u9dVYz8,4,225bDMC1iyg4ohhzUyP3Kt9WNjG5z1ezk4sDoGYrUcec,2147,0,2147,10529,0.00010529,10528,0.00010528,1,9000,0,0,0
Ahg6AxCcAmR8qC3oJUyHMmZ3vGPdWmZnX92CJhRYMTd7,4,8Biq2dra76pNjX7Q1YdjGkXxEnH4NBZ2cSr9HSqy7eK4,2125,0,2125,10421,0.00010421,10420,0.0001042,1,8910,0,0,0
AJDaSQKFBPbWCZWsxa2owFE2R978QCFLvgw9AmZhrsZD,4,3khcXYPDwvVgsdeRWd8pYWTn9NGVgrfRzt1C7KUQTLfR,2099,0,2099,10294,0.00010294,10293,0.00010293,1,8799,0,0,0
2wVhSGqx9y5bVecbVdUqN1qGburwKL4aTbgXLJgzbUgP,4,4cm1Xu2zt4xEY1XbfQuPJiYRXd91GTHmxaoo1NruJpaf,1765,0,1765,7402,0.00007402,7402,0.00007402,0,7400,1764,7398,1707366669
