authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
EVatKFNNhQHJb1onQpasEzAiFL5j7PSNEEbZmQNq3tEW,8,2fan4YqbruaFVNkXh1rbGVoKHHnQcbAzvd3irvMNxUx9,481061100,0,481061100,1014616748,1.014616748,1011340676,1.011340676,3276072,1000000000,0,0,0
5ZUfRDbXJmWjQ2DmompYznP57ew2fw2e9iRu9GZHfPjc,8,GxcfZJMcxY6vWb5qArTuw63KvGLC5JLoanJeZhe1gLtb,480888303,0,480888303,1014252298,1.014252298,1010977403,1.010977403,3274895,1000000000,0,0,0
DzeG85vJ8rTS1oe8PFui2aW4xhzRW7pjAHwP5f3mDX8S,8,5GbVAEs3pZccx31UoH8PQ8VUTpULauxfaVwaSUgGrAi5,483860321,0,483860321,1007334100,1.0073341,1007334100,1.0073341,0,1002794098,483860320,1007334098,1715229817
38Bgu35eNPb6X4Sny9xtpqhtK8sJDu3N7BSNWiZeTqnG,8,Bnod33GjXWaRMHh17TyQbvrTyA4jnxZ9z138ez4AQd9g,482505363,0,482505363,1004957082,1.004957082,1004957082,1.004957082,0,1000000000,482505362,1004957080,1728169480
Dhp3GBzKpz3HtArB5XfTkbJRe8FpbNRiqo2esCn2p5bv,8,3Q2M3YCF89sj3rCbcZCV1zVV9VMPJcv9AhiFd3ytUMSM,482681142,0,482681142,1003607997,1.003607997,1003607997,1.003607997,0,1000020210,482681141,1003607995,1707060353
2BejS5hPmmG3wmNjXhNgcWvNHYnFq5rVNXMMLCoenq6L,8,9A7qaBFXGKUEp7t44Wqv5RgcZHwZ15Ruw2Z8aXZpjrcM,480835894,0,480835894,1001075397,1.001075397,1001075397,1.001075397,0,1000000000,480835893,1001075395,1716742135
B9LxexfxJLfjhNaUxyGrUMsFA5EqiA8eQ4ki5VPbMQuB,8,AeWMuCSGDmCA54kR6v8ezUDLkcZZUJtZgnXPs2L7SEWZ,482498526,0,482498526,999999998,0.999999998,999999998,0.999999998,0,1000000000,482498525,999999996,1702265064
2oF1MiK79QeAUryEPUqyXS4h83C739maTTiYQkDq9Nbk,8,5ZEg1p5PYh9KopfsGnzm2T9Bb7v5DW3J7xMTq4x7CUBz,440911937,0,440911937,929937248,0.929937248,926934596,0.926934596,3002652,913651566,0,0,0
3CR4u2idHXGmShmtkbPqiWSG6bqJdf2o9XjoHzjEN8xp,8,HuE4yjZMbwX1H16T7krRYtNgNdko7PYLyu6FJdpokAaR,401518664,0,401518664,846852013,0.846852013,844117633,0.844117633,2734380,834000003,0,0,1707391987
9btj8PfiT1kNthEn7DiVD3rvHhAyR9CABpDoEzaViwjh,8,6GcWC66VfRVmrxUfpuokrvC68QXoEadKCNzPpcv142Xx,397435209,0,397435209,838239506,0.838239506,835532935,0.835532935,2706571,822346748,0,0,1704884414
3k9PvANVsb1vdVhxYQc3VkTFt55yMERoxpto93j9ZAZj,8,GEFB2hS5uNZvM9HuJ3Drv5aHuxf2C1CpwoYAfZQv1BHi,376761793,0,376761793,794636741,0.794636741,792070958,0.792070958,2565783,780944751,0,0,0
EryzsVUzgH7LELE16vpUow4c2drFaGMdmMSggaNGEyVb,8,FzzPMvmji5ZtZ3dpbnxaiS5hGHADaxtkVXVzCZdKHRMg,337296149,0,337296149,711398867,0.711398867,709101848,0.709101848,2297019,700000000,0,0,0
3V9bYPponNCTPKtUPt1sAfiTxkUpm7GkEuZCwaMxjhbT,8,FPB262HZbypZZteB6yVxLTqvbC9wf8so1Zxs2j38hLQz,327176876,0,327176876,690056081,0.690056081,687827976,0.687827976,2228105,680490820,0,0,0
8CXC74naLD1SwDxusUHZ95rNrWRAHg3Yfbsdk83zKLTo,8,6PWpnHeALZTF62ZwFJoiM5Z15gs5KfrqqvtZWiGRUgfA,303936465,0,303936465,641039210,0.64103921,638969374,0.638969374,2069836,632017309,0,0,0
EUjjPfqmemFWNdGBBM4xGSxbmD5KHJY2DnCAYfpEHr5R,8,6KbGjkbExrdBQ2PAatMz2w6zGVo78qr2smzm4mnEw4S2,297443637,0,297443637,627345041,0.627345041,625319422,0.625319422,2025619,616816687,0,0,0
DFCN1u63H2P8SVbV3Lpc5U7qYuXvM9Fr9cRjgdQBCALC,8,7SjGJW5tiugD5USATN417XvCicfWKnYajr4bhZXp8vVU,289519720,0,289519720,610632529,0.610632529,608660873,0.608660873,1971656,600000000,0,0,0
CTooXjY8fvBM6VAQdFQn3QGdw66DkKSy42tPLDSRnYgp,8,9bS9S2edYxaWFK1gY8LPaNKDCSpYGNYygK6ZoJzyEFdU,264623683,0,264623683,558123740,0.55812374,556321628,0.556321628,1802112,549906451,0,0,0
5dwVrYWFn5F9M6W6i5KPdaQd3Sp3kW7iwsnv4992NUWk,8,Cix3Pxbtkt599uLEcGXekm5c8urHUFp9t8AXKB7dzSNP,266487252,0,266487252,554795215,0.554795215,554795215,0.554795215,0,554217900,266487251,554795213,1715277917
