authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
GqAnCDGzf6XkdSJzs99HwTsKd77Xi2xj2k14CsuibcEn,11,9ApmaPWVLfKzQcMMhEeoksD8jVwKxSL2KFaxyQ8hv7Ty,208028355,0,208028355,226760553,226.760553,222467209,0,0,0
FtDA71fK9yBjbNHnsRUehsDbgHjcKBexc6Rqr6bpoLj1,11,7NHhexrkuJBhCb7b6Kmhtzq7mVfZsPiPQJSzeCsx6HwY,199999725,0,199999725,218008974,218.008974,200000001,0,0,0
J9yTzcYH4abeyCCCj9Z3gBcgLoUqubFFiiC25YX6AXKX,11,9LKSm2FH4hfFyQLajqYeVdrhY8GK5QsYp2kDLHnGmx1Z,199999230,0,199999230,218008435,218.008435,200000000,0,0,0
6ejQUgwsfqa3rLRt1HaMNEJkiAPudDv3GyYPiaGMeRgb,11,51iwE66Tg5cGAzG3qCW4juV4v1vvZRMMgumxuMRDX8tQ,199998403,0,199998403,218007533,218.007533,200000000,0,0,0
CCjJ1Sij7go8kxeW5e6QGQdKzZS6BpbPqV3nvWS1ysKT,11,fcX9c9vgSkwvL9Yn8txFpUmFJTyeH1FhkHE7YcSq7ua,199998328,0,199998328,218007451,218.007451,200000000,0,0,0
GBMRbbS1z4aWKr7X3diT2sqiy5GwFF84iKtDoXoLNTUh,11,5Ecq9MoVKojXJSHP8SGZ6a7jW7rmnFWb63Rmfh59Qh5V,199998326,0,199998326,218007449,218.007449,200000000,0,0,0
HrvgDwRdBU3LQ6gi3RnDrEihutaDkNMCtsGjHNNtAJZu,11,9JmMe3FTqnZuHQ3Qf2YhWkKT5UgEmRxN9YUxzbjyjqAD,199998326,0,199998326,218007449,218.007449,200000000,0,0,0
3VPvF3APMtyKFMFPHWZp918ZvAtdEyzsi3SyMfumuFj4,11,Gysi4c5JwSX2EjuVFQAUmD6eUXmaAyBAEfbxUEJ69UeP,199997716,0,199997716,218006784,218.006784,200000000,0,0,0
FGPCVuANcf4XCj9JkNrwRzWdekvS6KGDANa8udbWFgVr,11,GRQ7wp4akJY1eevCSxsYk6mq74V6cWMcoTVgfksrkNMt,199957068,0,199957068,217962476,217.962476,200000000,0,0,0
5xqnc5FHLL3nYWgutnjPcFEpjErCpn2VPGjmGrFrFB4h,11,BBXPzgFYeGvFV8nzAo9GDxqrdy9GvuvzRQJDvRCeSX81,199905178,0,199905178,217905914,217.905914,200000000,0,0,0
9Lzzk3RhxoiFy5DEmsUG82THGjR9VXT678y3jD5NPoix,11,Ch76JenT98yxbBfRyoofaAP3s8CwvyoVAQqj7gwYvGqu,199555495,0,199555495,217524743,217.524743,199557824,0,0,0
3gthc3EgHxfLf9LVeNro5eRYULUJV35kVaCY3U7vFPQV,11,3Sm38DbGnhzF95HUMFrqDTRau8m4AQPe65HYLHudCNB8,198838739,0,198838739,215949026,215.949026,200000000,198838738,215949025,1772769527
FbRSskVQJW1kTomZUmqCCyN94EuEGsr3z7LnrPq2zTBm,11,GCM4mUiXuHpTxUyn4Me4MWbxtU39YVzNsnaUwwTskd1Y,209189315,0,209189315,214738280,214.73828,209189315,209189314,214738279,1742814317
6qAwSqwmvT6co8ZPZdwovwAaFSDCB9fkaPTmUNjnVNYK,11,9i953HeW2a8ybz1kRxc9LTuTcoVHoEN5RnkbCm5fh2EF,199999651,0,199999651,200002232,200.002232,200000000,199999650,200002231,1709056623
G1mRmJNyWiQgWtAgJfvwvjvPsPj5KTTvnBXxLQk1t72s,11,D3f4zFQ9nqDN8CLTkRP7rxY7pYGUFU5UEhwQatEpPs7C,177582706,0,177582706,193573384,193.573384,177582706,0,0,0
FcRDgApArcnW6EBHdgWVdivtGj6dcZCMFDSPytFPGNxq,11,2nQEFiGE2yeBXHc7yypaxkzBVZiZNFtBLdPR6eEjaV3a,184469620,0,184469620,191789050,191.78905,190000000,184469619,191789049,1759327987
9K6nrHZKaJBUwnXW5a9TNtpYvCrq89uYMGVcPoN98BD2,11,5riPTZjxPFv9scS8jw5dsqsSKDdvqxAB1wYm4jCUeP6u,173679317,0,173679317,189318509,189.318509,173680000,0,0,0
GMFgpTLdV4mcQTswtW3jX5oadQPsrD5unsW4eXEmute6,11,6oFs3P1NvLdc2SwrEbo1j41Ym2AB34NVXdGvHfGRgqdz,186981881,0,186981881,187019895,187.019895,187000000,186981880,187019894,1710775723
CY9LY5kapf1rTM4rh26MgBi3yGaWFHf3zqNBpXHt7ySc,11,7tg1gURxz58bo9cuvqJdNZrp6Jf2sWgVCE4V9LccBGnm,171260351,0,171260351,186681724,186.681724,173853881,0,0,0
ADi2SnAeG9LoFMGMaTJZe4P2pgjn6ky288DtWqRabj4W,11,Hr3YQGeyuFhWnB1gFbUoMbPaTeq6ygar45Hp9q5jwif2,163207502,0,163207502,177903745,177.903745,163234339,0,0,0
dgsGPsRvXu9zEqK3hu5Ed5GMLpuacR6kDCpcqcK4oqa,11,AAgDWd2FcPkGPfL2iH6w9WoRwonzdZhYDayfgMqtagp9,162084087,0,162084087,176679171,176.679171,175650001,0,0,0
3iFYoEK5vnXmBAEGFHj71s5UYbtsahUXDNpxXvP8eExx,11,CbZR1mx3qjdcVP2LXLz1iLuneXs63PCNqgwSDKJnespB,173679317,0,173679317,173698241,173.698241,173680000,173679316,173698240,1710410080
4LCYo58L7Y28CaF8hE1gzWvAw94aHJ1hF5zA3H4eNxyw,11,4W2chUzh4mrgdcC2254CPJsju7Wjj8ESwAwWuNf96fSP,171295566,0,171295566,171325891,171.325891,171295566,171295565,171325890,1710686694
EuzFUdkeUVMWMqXJXwViVcRvC41DZDWQBu7yjuuVE53M,11,HrKrEEyw7sHELP28zoBY6BV2JNx3vLyrimY9S9UdFgyF,150000000,0,150000000,163506955,163.506955,150000000,0,0,0
DTMdAV7B5NFbZozmwb1W5JbmPdz1ahsmRrVhgu6RZrcB,11,FDWSnsoLKGSc4Bb3aZJDrKofLd9fWedPqTS4reugxB8b,139998959,0,139998959,152605357,152.605357,140000000,0,0,0
6gg8XhsneXYLkUtmTFMuXfuSDxYqBtyT57LVay78Ps5t,11,CJYkvnHg752baG442rjkPHXX9dFJwJFyNyAp6kJTFto7,139897092,0,139897092,152494317,152.494317,140000000,0,0,0
BQSmcuEKsGebuijEnwF4KJUDLk6B6i6pxUrcVRDX6qMZ,11,9V6kEJu4t52zAS1bpchQMgMLGa5PTSEkaVNjuBoMmZ12,152147156,0,152147156,152238674,152.238674,152160481,152147155,152238673,1714027875
5QZucvfDgCqXyksZiY3v7hFrK6BEMe6ett9ZW5Fkn54c,11,AaydAYQU3URtJrobYHQbsfcQ9y7c5vS1rijt2idT3sDA,138207865,0,138207865,150652981,150.652981,138313385,0,0,0
EYYYSPxCQkJSagCXJYMUEebo7rag64oCibBEGUAZWwSq,11,HGZqH5XKSkaePu3Qu1aPhZkXfMux3sUYWD1z5WehhYna,134130000,0,134130000,146207919,146.207919,134130000,0,0,0
GpqaPuoxzh3wAX3KRKuPiMZmb91ugRwrr5FKttvmMhqJ,11,E7YdS12D4dpwBeRrjGMdaUNgwFXEVZTyKPtcm8rmJDwz,145790943,0,145790943,145938804,145.938804,145902109,145790942,145938803,1722372577
BHad7VToKudK1mq7H8xYDCApaeprNwyR7q8teX4PRRf3,11,2NoYvCGocdkrGrqRtKHGJvLbscrAWwdZ96sirD9HYWVY,133845813,0,133845813,145898142,145.898142,144446131,0,0,0
EwTUSxaPY3WEnJgbjgFM2hKaPwEPpcDxiNRJgNAQWBmd,11,6Pd762PFyfGEm7qwNVyPZcfcDjRJ4TFNk8iAwkvMXXzM,131683110,0,131683110,143540696,143.540696,138000000,0,0,0
61SDnpA3yag9P3JrWpeqaGBhFC8Y1LDmTfqC2G1Wt2FY,11,HnVcVRjTt4FSyAJes64UjxgQDf3u2xVzYH62S9v8oRkn,125099855,0,125099855,136364643,136.364643,125100001,0,0,0
CBpxpKRfPvoFNVzHaYBm2nzKDcUDuGhw3hetcX8SCrmG,11,CeLvTeTdYtarvdUUknjW5YSKe9qnt6GtKnSPndnPGd9S,129999480,0,129999480,134652335,134.652335,130000000,129999479,134652334,1752680371
4uTBXwUxSuaQbfAhrwjM4pCppt9v4z3cYwUaC1i2Rzu6,11,AGEyzte7dRykkW1HexHe75DKMH5NBGvuYDkrwpb1Tkcc,134028262,0,134028262,134090351,134.090351,134040000,134028261,134090350,1712909987
E2v6MsAWUnR49KsS2HrKKipwwC89CGnMjE6Fa8t7Pz2p,11,4v3RLqpGsaPYitC3ksfpWEVSvNEkZKkYfXzoPUUAgJgr,128008688,0,128008688,128010248,128.010248,128009873,128008687,128010247,1708806938
5EBLUXRJAGbX3JuGdkyjmsn5F6oqyrtNMtixyJ6w25sg,11,73NyCSH7RqS16SkMbv9nuNnwVxkXmJNYFj8VKJMP945n,116257649,0,116257649,126726228,126.726228,116277528,0,0,0
3CrNoqvLjDDAQcmQSKzFbLqn76PgmXfaaxiAztRgYYzJ,11,DcV6rRTFCtwX1KsWV7YHCwMyk2efMeX25M8UVYK4cfMF,115828403,0,115828403,126258330,126.25833,115829053,0,0,0
3hPcQzvA6LW3FKgy7cKDpx9sY4rFEPizeACUj4mmexRk,11,Eo9RUMuNFvf8guy2dhRg2qA1Kdm4zjbCWwJoLTmET8at,113999046,0,113999046,124264246,124.264246,114000000,0,0,0
4vygEhyhpe3n3jTeTZMpqRiw3fx5rKiphgR4SeVNR7ZY,11,J2DutKjm6WoCDXbPJcbTvXFQmWmTmm61ngp8GYHKp7i3,112495507,0,112495507,122625319,122.625319,113947275,0,0,0
9Nd3EK3v7rYmjShCj7psgVa1eL28RhVgzt4Jo4RkNm6,11,H6mD3BkMXRdo8bT8xnfa9svNDRfWLFkvS5J4u1TxmPj9,106553280,0,106553280,116148016,116.148016,106554515,0,0,0
JBoqW5YXEHc8F9JnzeJdC5CAUCFCvKLzxrbcp7i9V1wU,11,DHME1ZtWkDyEujhPWm4EBGvZyRZHP6MzxMe8jXMpkJeh,102589146,0,102589146,111826926,111.826926,102589999,0,0,0
VL7tovDMzARdygMqYmLDhzCM8zZbMAtexcDpXEkWBTy,11,9kRWvoNg2xZMfwQX2WVmt2bLmqdpRjz2HBZAMtpzRac8,100499240,0,100499240,109548831,109.548831,100500002,0,0,0
E2ougeGu47sbDpJPcMvzntr18h8SzjpK8wrhx14JMX3A,11,Fys2aocKEVwveGigGYEVVrK2GVCqpd5hNTmiJkz9Nhwd,100000000,0,100000000,109004637,109.004637,100000000,0,0,0
v4FNpZPr5NGhU9HS8AvHCeTKuUMui96raeefDvbVxzq,11,DpkDKb5SnG6SfHHdkuU8c82Rd6Wk9ZJXfg8ns9SPbotp,100000000,0,100000000,109004637,109.004637,100000000,0,0,0
4wqhhvCLNKJTEaLwhyBEywgbq1zg3Bz8N2DF7X2W6S2Z,11,CjHGU8EjywFsrMz4RpEaM6bhBHK4tLqrDFgvRjNpNPVs,99999776,0,99999776,109004393,109.004393,100000000,0,0,0
Dv7kGVUq7xFhrEDzmsUXLkSKQMsxXvHGAPgbDrSuMdxs,11,BvdrD1bedwcqZgWYAFVGLDaDxU9EXRzzoiZjdwipYdjM,99999618,0,99999618,109004220,109.00422,100000000,0,0,0
5bcJJQ79N6YSC6PjzKu2Mdep2sGPzaz55h12WxHdYp1U,11,3xWPWjefZggjVcXFsCafAVne1nkknwWQVAu2hUq1FGVk,99999613,0,99999613,109004215,109.004215,100000000,0,0,0
DPW7XgxGSBSXKfvSsmRcZM89SPMnPabKY7o125DDfJAs,11,Fe1UkKC3tLB7zZCwUXkFAY3f5XqBfmpGedeH2kQF1dSY,99999163,0,99999163,109003724,109.003724,100000000,0,0,0
FkUwf5Lnp2uiQihode91UnBNiBEdGjn16mPCSxfXYsoa,11,B4mXYmDe9bKH6Bd233QV8zTsFKD1oKuZpQEnY2gAfdzC,99999163,0,99999163,109003724,109.003724,100000000,0,0,0
G85BUgCJZNHTvs7jrbFhJ648iNSaK6dV4DPQh2nW3xfp,11,34f2Zb45udBiX5eqe2gjuhn6AieEwhT4ujwXZRtASguG,99998841,0,99998841,109003373,109.003373,100000000,0,0,0
A5SNfbum6jeSJ56haSiM939JCWpr9zkxXEH4wJ5ginBT,11,FfGbq3snoKCeq6Sz2kh57GNFi3mXjzLWmunsAkZYPPK4,99998827,0,99998827,109003358,109.003358,100000000,0,0,0
7FNJwSY71m5BgfPD8pG8ry3fRjnBcdY4mEeG8V9Ve4k3,11,3CeBrUe496VGAr8xD8ezRvVPuvBJoroa3TTavdw9PvLY,99999374,0,99999374,108729117,108.729117,100000000,99999373,108729116,1773486655
EykVk2VTpm9ayxB3eXvGBEMn4xJFs3ekbopuS9C3mtto,11,5qVDpgYB9pkTC66R8s3mSo5XSYncAzfNm9J3hPf3xCuG,99128848,0,99128848,108055041,108.055041,99130000,0,0,0
HuofNVkegBb2ULaB6U2YDzkpyEEN6XBwmsFt3bNWZKhJ,11,DcqvUR28HqQkXn8auZAU4pNxuZ2ci5HzfbtvcWCPVUHj,100000000,0,100000000,103841349,103.841349,100000000,99999999,103841348,1756330280
132rRwXFXGxZYrgprQfdgmTj6VEGuRYUq2RK9EncmLsY,11,8PhzesWbKaJxBg2ZFvJV7Phz46xKTxF3MVGednJNPTc6,103177378,0,103177378,103178241,103.178241,103177696,103177377,103178240,1707675637
AmoNmknunSw8fw1UwaF6NudYj4qM3mFPGppc1gDKshSR,11,F4dRLaHVj4e7Lgvta2vVZzS1bXJn88eYP9FbFHFwmkLq,100000000,0,100000000,100076442,100.076442,100000000,99999999,100076441,1715961510
3AWJRpraHRp1fQPMGXYuwzvhR9queNKvetkPNFpGxPiH,11,C3DtvoBjf6YsH2euJujBJ519EWo7hTRuQk6Zf5suKqd1,99999613,0,99999613,100066525,100.066525,99999999,99999612,100066524,1714675942
3o3NHq6mBY3XF1QsEQfipMecWLAFEVBtoAuRyd46fPKW,11,E5L4MyQkh6evtVsboui1L4NLcKVKBwKnF9wH6Z4kTWSQ,100000000,0,100000000,100000387,100.000387,100000000,99999999,100000386,1707070121
CoScm9SRgGdUHf8u4MKbzx78a6DUK2PonjBo4d1ycrn2,11,G5Mc1MGV4PzYVqscrPqUbwjLhxtrDNzasANayUHineJG,100000000,0,100000000,100000115,100.000115,100000000,99999999,100000114,1706836710
GqcfbzRovvUmXrGDGtDQcXUHneTsM69bJt6CJCjTcyvu,11,6CgRkCLSb6TbKmetTpAUFrpAz24T7PYNbYtfmd3Xzo3u,89396536,0,89396536,97446369,97.446369,89396595,0,0,0
6Wj2aoK3tQk7StLYr36cTYtkBQgVUmwdjfbYoUAyfw6x,11,4XegLNFJf4mJTB7wyT623pAMYDagKZ9vwVq5SkJcYgSF,86721802,0,86721802,94530785,94.530785,86722830,0,0,0
8vg7seYN5kmGniAEQS3KVTS1errQ3VYrdiWbwkGiuQUg,11,J6MH751PR1y8JZ6g2AuM6UtTFZ3dMkpLiDJ8eZ5fZdHK,85284550,0,85284550,92964114,92.964114,88529450,0,0,1760627646
CgwYc2G1hVgKkgGv1hAki6mStdg5sqynkSd73L8HUM6m,11,87EujHUFssM1tF4dWwirDN7Q8vFDuvvr7r5MrFqEsUmU,79999692,0,79999692,87203374,87.203374,80000000,0,0,0
9qw9AbpnzxTMoZEWXTKnFpS9nUnN9JF8DUDLxTE68RBz,11,g1tauPGesfNynHSEtsGdvc1w29EnMEagmY4S34dU6K8,78128582,0,78128582,85163777,85.163777,78129499,0,0,0
A1pQ3AFVwUAQA4kg69bNXE7Z9DbJyU4NbTQfS7KQY9Dw,11,GBSStKmFoeyqT3x9nDX2eYtqfRzdhAZBwVtpzuy6nhq7,73639097,0,73639097,80270030,80.27003,73639383,0,0,0
EdsqHgYbiL9cZed3yg8n5NZubieKx7z1kBv7K6gwDGZ2,11,FaLkax2X9GU76mm9rHmcVpbU76zP2cjcCpCucV1oSmEK,70064280,0,70064280,76373314,76.373314,70077712,0,0,0
FVhCdUmDjsvnVhvyGJyQqJ9jk8v16xLMLjSDvpaWrAJu,11,BFucfgbdgtHvTnvbPmvkhTzxizMX4eG28FzwqeUwycHn,67427987,0,67427987,73499632,73.499632,70000000,0,0,0
7zf31gHQDeB762ETFojDhFtE3dvS1iceBZQ439XHN53H,11,DjCkhdXka3P1GBYLkudcdknGSzN5HAddXA4xZTfd8ruA,67283201,0,67283201,73341809,73.341809,67284967,0,0,0
CswGbKxv18nUNHQsJd8mk2XoxYhAa9QGLp4V6q2Cj5PW,11,JxoyN3MYuNZkk5bAtHLZyy15jNZpSn2os4upG1kJwiN,65999744,0,65999744,71942781,71.942781,66000000,0,0,0
DAtmYRzLGoK1Nd1XcpzrDfUFtwfDvXPFjBDcdGrWWB8K,11,FnRna5sGoQwWc86EPsT5CpSEBZBWUe5T8rwAeSQLy1n1,64604958,0,64604958,70422400,70.4224,64606140,0,0,0
5h1De1EfgKXvDu1aP8YCDUhUJkMTrxYpSeHNZkZLKUjV,11,S7ST6uBV7eZ5rTJFH3i2DBUfAoi7pmK7ZkCq5dAmbNP,64190000,0,64190000,69970076,69.970076,64190000,0,0,0
47dWQsgopNnQ4UDGUa6rwVDLbnmZ7wWeiyeQuNRW1AKt,11,4j4Dpe8GM9pquz3mr1pGeZtWgzzLNnUe4gKotn2H4BMa,57782461,0,57782461,62985561,62.985561,57764321,0,0,1709224099
