authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
5cTx3M816BjjfNsjTPwjt3x3qtwN7VnateHQVtuqmVDh,27,BFx2DMsAEw6gvFS748Vvi57BuWX9saMC8xMB7d8d8Us,1,0,1,1,0.00000001,-11586,0,0,1767747395
6dqe4fHN8DVHV4RjSKmcCKU5HQpE8o9tgZG5CN56nGCs,27,EJhRZyS4xzKZ9eRSAzzT6RuYLtEenm6i7f3j4wGvmioE,1,0,1,1,0.00000001,-89,0,0,1748881292
6obAxvxz83oi6SSpUS9Y3BtvxfsHQJ61NiNtS6hEzASY,27,DdJGMCRiKsG5oC9TH6UW2MsPztP7KQdNsqijvpGrYzer,1,0,1,1,0.00000001,-3918,0,0,1755213946
6tG9p1U8yHt2X7e3gg6RhUmLB7tSYQK5mcYWcPKSgGgs,27,7ZWd3vkATScHEGdgHSs6jjE8KAHw2y1Tqh45WrX4GCmE,1,0,1,1,0.00000001,-279,0,0,1768743847
6xyiuvDHkkcVNg6Ugqmy6FSg3kvb73R2Uk5nab1NdTTQ,27,F9bXsH484PmfVB4Te2VPJFAUVSWGHRv3mXNHMtwguNti,1,0,1,1,0.00000001,-105,0,0,1751332794
8Hq2X36RFSVtxZRbpBdF22dVsHvJ5tXfpHEDSfz6byG7,27,BWEN1Cbhpo4Dn5BwfczwjwwbNRPEoEQy6pXXtBATBg3s,1,0,1,1,0.00000001,-483,0,0,1754325497
8s5U6iLYwoRArVm2Ai1sDPMnmLhg16iTgw29xz9gYtsZ,27,71sF49Ucuj8YfqVP9D3mZUcaLC6Ev2gQHrWPH2XmD1fH,1,0,1,1,0.00000001,-59684,0,0,1751036584
9hKFJCtDX1RD6NXo8HanRkwUXA74LJQEir2cLnfq5VQq,27,5TNnno9vSSHYrWYG8P78KC3QrZTC6Fsbf3GNaEN4vzD7,1,0,1,1,0.00000001,-331,0,0,1768238604
AgpyQSYBXSyYPHVHNzgMoyrmmza75HapiqVWxtiyHfiF,27,7bVodXAmNRzMr5hZbwzABunqr7bjT2cMeNWLgfTntXnT,1,0,1,1,0.00000001,-3283,0,0,1745020482
AT9SfJkE7R5xwBrZN9GzaJ2M5pgLJQnPMGKEb3DzFewH,27,DsfZr32Mr2BKZzFaxB9d5uGVjDkfmcYqd3kgGYFksozD,1,0,1,1,0.00000001,-330,0,0,1761750410
AxfoqjvaJM3kjB1mDYRVytv5Q3ERGztv65vGQRBVs1Wx,27,En2bMhN2JekwH9c86uGaHoDYrYjGZuoxPXBV9Yo6HbZV,1,0,1,1,0.00000001,-588,0,0,1773872059
CBvGWniZeK9gWNu5ic5VLAE5e1ewnCaeWt5XTUVmdomY,27,GXMxvBgRaA3T5j74TAk2fGizGHvyphdjgsWnSWvQWPj8,1,0,1,1,0.00000001,2,0,0,1757838749
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,27,Gt3xzzhb9gRnxWcH6bfaNWjwNimy2a8Nzmde3w3dP4nD,1,0,1,1,0.00000001,-4,0,0,1754409723
DyiT3mkZPzXiBX44MM4JuDdMLZTAqKxKUAjKa9oRKvM9,27,8Y5yaiUiAnps5aTiq19XCKCoJ5qwUttrkn89PPYYp1wo,1,0,1,1,0.00000001,-22497,0,0,1763670360
EB1CAGDVwfQWq3hAsfivQ4DQMHdvoV4Hy4foPQ5fDAGY,27,EXoXYb7zmgTNb45g1MjosmupVECuy8prx3KoBdiMjEsa,1,0,1,1,0.00000001,-74267,0,0,1769462948
Fis59jzu8Q8EdXaFKRsnqEuieui3zPtFfhyCACnfJc19,27,4yaRZgtagJys2WY3ZZ71RW969vREmS4CigqwwSAjT7yo,1,0,1,1,0.00000001,-1214,0,0,1747020455
