authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
2m8Dn5owNP7LF8pEdsxdchFdbWQmkzh7UfQosjdvJ6dC,28,8bMaweUVPLstWefAi1U11xfo1YrpyL69FgHKSLhLxqoN,1,0,1,2,0.000002,2,0.000002,0,-2204522055,0,0,1739053314
2NfYqtfQiau9YCfjF3mE5NnuhDrpwKo8G9ZqabkmDjcA,28,AZkrFojNWu3AYcWkRhbs5rY3NNpEVhRx5zS1Tuch2zVe,1,0,1,2,0.000002,2,0.000002,0,-4470662,0,0,1737666294
2urPgrX1EheTHmE53rChpc4UeZvxKLM7B8rPy1njDBjq,28,8g4ch3WU1ZAFaJFPwHFFdE3hKrtX3bRexwjoRPUB6FyM,1,0,1,2,0.000002,2,0.000002,0,-93354737,0,0,1735880020
31dhwHQLkxkmL6rbyCXnqHtTUM6taHCVewRHP88iQtqN,28,BEkZfJRiT6nquVuM13vX1Cav326nYB8wDTmDCbH36YQi,1,0,1,2,0.000002,2,0.000002,0,-13124585,0,0,1741629432
36NPkrYNeQUmMxX949o3NJ2rQ2rF8DpXn1997Wia9cVW,28,DiY67iKeiTw9HARhsy4EAUNbnwzC4u7Rj37DKAuEq5Rs,1,0,1,2,0.000002,2,0.000002,0,-122313685,0,0,1767289163
3iw8GxNjjd65uooxZKbxYX7zhLJvMursx1gyMGrrendA,28,2YuZLaw1fLZECVzefWuFiueVTkzhCdFe9svZvaMrcaSg,1,0,1,2,0.000002,2,0.000002,0,-83757839,0,0,1759223370
3ruadCasQndcU3ue374Je8p4gDmYEoz5ViZecZavY1fB,28,Bbir1cAUrK6RHotZRsR3tNXQC9E5wbmefcaBDbp9ZAp9,1,0,1,2,0.000002,2,0.000002,0,-55335987,0,0,1738955470
3TPP3QuT4Li7TnauavcsS9XpQMRgzTcCZtZmTJ5abLMv,28,CxBC3E7z3PvfLHLwGTDi8XGxag9acYQGGoZNVwus3PAX,1,0,1,2,0.000002,2,0.000002,0,-48704103,0,0,1738835985
3vULCsNtr7pfReqMg8vZuwjz5DvKbaTzwHrwCQcxTHia,28,5YL1xfJjmuHRrTkjJCGXkPmaPeAukPZLsAc65hDJZApH,1,0,1,2,0.000002,2,0.000002,0,-17972417,0,0,1759150802
3WQUY3r81gi8yzTvC18ZnynsWoMEWmqYgwMMWaBPqHbd,28,FKs4H2mSBbkVaEU1BzMYP1t47nt1jwUUaKLuny2x6s4U,1,0,1,2,0.000002,2,0.000002,0,-9860795,0,0,1736980853
4kock4bDwsqJxdDu4CLCN8LAhZkzJcd83VkoqLSsLuet,28,3qdwZvLy46ZDk2HZQEXvUr31prAsaqcqTGjUNZ1Ri4GQ,1,0,1,2,0.000002,2,0.000002,0,-54352126,0,0,1746959146
4L24SHvKTarMuC2aTSQGo8FkpyvtCEkxufQwTnrM8Spy,28,8Ta7YQWrriNR5PQK799oXYnR9YqKVmrGoR3EmtmDxUp7,1,0,1,2,0.000002,2,0.000002,0,-4435736,0,0,1762320026
4MCL1Uq4GURmXArKDwjnoBU2yD6RHK48dSxNTi63vKrk,28,GEiTpqrTcjKg3earnQiqmGdgbpUsWHnAXDKVqq5s4sXL,1,0,1,2,0.000002,2,0.000002,0,-9089845,0,0,1751772531
4xwTrcg9YPCbv9rrycEibuKxNxh33hdVNi5T3xXvWVaD,28,CtR74NSceWzp28DWF4xkWzCKHhsf3Vjfz4mLH97pzcwc,1,0,1,2,0.000002,2,0.000002,0,-399667314,0,0,1739185017
4ZbyCVeco39vbKmT6kL2xCa2ZzG8DUSH4XiBRE6g6FyS,28,4oF3Z1RbncCfPMxA7gJMZyPYx3qyqQnPYXwMHtWTCcWs,1,0,1,2,0.000002,2,0.000002,0,-36041326,0,0,1743201416
4ZfkxjquAavSEi76aMA1Cznxu33bvF2C1ETZy2v1ETxK,28,6JA6Yjsj12ne5HqhTagGYwfrA2pnRYtSKTC3adFf96t9,1,0,1,2,0.000002,2,0.000002,0,-12237870,0,0,1739189767
51CJ9WVRPXsGAR5cDKpuJ5nCdNH3MkUb7DYSr3C8Mpzs,28,29Yd1SWwafCQfBAhA69gvAqAEsbgHBAeQVxdN26iqi4B,1,0,1,2,0.000002,2,0.000002,0,-1870544,0,0,1754146833
5Kyjexx5L22ZhcBcorykUofzNX56batXPs1EwHtJV8f6,28,4HAtiLEkLJNsjMQyHT9zdH9JUUrdRiNr5sXnvmPC86r2,1,0,1,2,0.000002,2,0.000002,0,-3722061215,0,0,1762800643
5pFvKa3EwbB926yzGenoH4mS8Jyg1xD5Hfx4AVNWDd2s,28,CXymKQySYjxZBkaCCgVNEDZtuXK8ktCR7ecaJFoJjtS1,1,0,1,2,0.000002,2,0.000002,0,-702376,0,0,1757420460
619vXfQKBh6YuiHZYfWNvfkWLEkxtVFwZxfmKzdrY6MM,28,HHQKXkntDcEi1m364Kbv9tGvvrsBxuFWKaEmAE1Ai7p4,1,0,1,2,0.000002,2,0.000002,0,-751908,0,0,1759147101
6961wnrGu7VhV5PFhmKgjcJBJEHVohQwigteoSRxBnx2,28,A58URkTARKCEFpb3yg42cf2CyEhCNWFAgzN5p6YVA8uD,1,0,1,2,0.000002,2,0.000002,0,-6505085,0,0,1737067033
697iAuDqcFYWJrAez1wagGUQZ9hAoYbtJ93ZTtBjBgVp,28,FTBKeebr45yfYoAqsFvfTk9gL4dasVGBaCkpK2mu76N2,1,0,1,2,0.000002,2,0.000002,0,-1337137433,0,0,1758786995
69V9r59ht7wHjVKX9eZN3dzxUNS2bm3SkW1KoptsW6L4,28,4J5mgieLoE4f7gvELD5P2ruGv8V12LEmNaBgABDruSft,1,0,1,2,0.000002,2,0.000002,0,-345052066,0,0,1739129023
6SGMUVZF3Q6YLBVSCWSe89qUMC5jrryd2EuAxuzVYvMo,28,3BLrRqaTTidrffKoKMQP5vGattjbVGqKKxmRSzzvMth6,1,0,1,2,0.000002,2,0.000002,0,-10556570,0,0,1742917460
6yFA6skV6HUpShco9y8ASwHpQSYrj3u1Eqr4N9YRrR4N,28,6GtSvgLTxqygt8T28kmMK8iVBFGzN1BEHivp2iysEEmT,1,0,1,2,0.000002,2,0.000002,0,-762954932,0,0,1771901687
6z7MFBJSmkjbPNrzMYFkKHWZb1VXCDKagQ2CKNZoaani,28,AqJz1Et2Vysnn6gGymh6oBEE2XfYpPfuEb8VNkQ86v5X,1,0,1,2,0.000002,2,0.000002,0,-12892343,0,0,1774007369
735D8VmKVuKwA9gvzHMDVMSLirLY7pKiho9NpbuzB9zd,28,9v82AjsZmxcePUCFiS4rTL9zERXokhBxkk4XwAzCYfq8,1,0,1,2,0.000002,2,0.000002,0,-122158,0,0,1737249813
7kDdNP2mEcshdWKEZomwtVWYqUgDTnGpyKrYW3DMUQEV,28,Qx6Znz24eWWLaKmDcQze2ct46DDnJ9XSBRhEJY6JZBD,1,0,1,2,0.000002,2,0.000002,0,-40254361,0,0,1774103570
7oNYv5kTA1WBD9HgCiTjW7TnxcwJ3JJopC2LePxA4R9L,28,5tk3NUL7RMDwJxXmDfBsVscNNg5DVfdEg3i4jTuW8aLw,1,0,1,2,0.000002,2,0.000002,0,-220576,0,0,1745392276
7rBpxQknmK9tj1exbFhCedeRZotReKV8ExV3toKQMeFB,28,BgLbWKsRiimYMsu8PffbWZeMgiAsrAB314WkhxetdFdA,1,0,1,2,0.000002,2,0.000002,0,-6058623,0,0,1764481894
7x5er4NJEy3S2xa5NUqCKr9tiCVD6Fffiq5iiAps3TGw,28,9cTjqXzAJa4KvHssadq87dfgUvp13sWVZTaGDimSPzRS,1,0,1,2,0.000002,2,0.000002,0,-1409222,0,0,1736957876
7yUgJmUWxHXhNuv7r3eq2udyF5cLeXrqdPq4htcedTTD,28,AkbiLWLQJD3MrbuRSn5c79hZR83KPpHUNxymrg6WgPSn,1,0,1,2,0.000002,2,0.000002,0,-5125396647,0,0,1734992066
7yWr9odbWzGyj8EHGvoy3TfyjqDDwonfrTetiEfuX7SQ,28,6v8TrrJwJov5Fyj8BehauwhvHeLAQCJgXenjngqjxfDQ,1,0,1,2,0.000002,2,0.000002,0,-1149471,0,0,1735630983
89ZE4RBSQHhHJz4DNfLTdgsbNxB7yzEq2opxEAadzHnn,28,H7pFCsQVeLKKYYb8XhskNeVcywDdkWncqVfaonVQgMaX,1,0,1,2,0.000002,2,0.000002,0,-1224895050,0,0,1738858027
8foMZ3b4our6WonK6FFWdhqoozwx5gRVztHHozrY3ipz,28,5pd65DD3XPjy7g2qayqeaLzXVgB76aUZh2rJZrYT7Uaz,1,0,1,2,0.000002,2,0.000002,0,-140610955,0,0,1774941365
8hp3tbKcStVESp5HTPorZyadC9wjcMk6vnkCHSwEB4jB,28,F5SEi3yFbZGATaGBVMwo4m5KruGoFiof2p4CvACPPKLY,1,0,1,2,0.000002,2,0.000002,0,-350234500,0,0,1739782849
8tTVfjvxHj5UcKHV5QC1KzD3g5Q4L5y8qo2VSzktCit6,28,5Nc8JHj66TRdPsrFvn2sT3JecMFUJ5FyevWqoYXXmL5Z,1,0,1,2,0.000002,2,0.000002,0,-201740831,0,0,1741026214
8wtPeqSkk6BUf518n2zpoYiWrfoWaTbKjEaKHyGm3dc3,28,6r56d4T9KY7jy4h8muSazhWcyUARYr8DZLFxTW9QFdZs,1,0,1,2,0.000002,2,0.000002,0,-262970,0,0,1738808178
9GP3Dsi1xnHTbFCWHxzLQHew31yVExuzp8ofeerMAimR,28,4Pnsu4bLQAQFp9TJsyC25nMMbi314GDfsxGwtHNk8Sdi,1,0,1,2,0.000002,2,0.000002,0,-21476494,0,0,1763143525
9Kpa17ScJ2ZJ4ifYT9C4KBxzucvNDZ1jv5HHk55AfZks,28,6oLKiAFu8LuP94dZV5ihoEzEQSGuic6TUrivd8on2cMY,1,0,1,2,0.000002,2,0.000002,0,-167960551,0,0,1740324474
9pdm71tnBsUHCPk65qAtnfsbQMsArfDZeUYFdvrNNd4k,28,AtYjE9DujuiYVSYYLLsD6FvdmAJqeUijjcEV2QAGcVNj,1,0,1,2,0.000002,2,0.000002,0,-230703697,0,0,1741073309
9qorbHt5jBxrN9316UycA7HKv92Ws39psNzwMJtXDYKS,28,8NtrEZJtbHwxYfiaXdxUTWkusVbLSY7AYMSdNVVsR2nJ,1,0,1,2,0.000002,2,0.000002,0,-2983284295,0,0,1735440999
9uDUNt8V8ucUGtuHmoDnUxd2XAPtHbBGUYtcLZWPwdXM,28,8Sq3fNqxiFCKNXJ14g695GiYMafpyAFhKUmVPWDJkL9y,1,0,1,2,0.000002,2,0.000002,0,-63618806,0,0,1751245253
9X557347oFgEuaaeHxS3sgMjM13R4PaGoPLPHNDbyJq8,28,EJwqGhpcacU2DLqaqsCBBinZDGpwiNjk3CYq8YE8n9Zo,1,0,1,2,0.000002,2,0.000002,0,-3821761,0,0,1772474724
A6J2S2Gb1P92sN5kH5z3bdu8hVhriuHXTdyF8ebL6KFJ,28,BvByP9hhVkkSwGmPoq2g5Mx5easxbK32mDY7JMKkHAHH,1,0,1,2,0.000002,2,0.000002,0,-18453871,0,0,1773517713
A8CyGmninwv8aJJXXeewNS5xTzFUMW4wcLHgoTSPkbcM,28,2t1z4MrfEgda8vihk4e37uzcxWirEUF1n1mdzD3rUbux,1,0,1,2,0.000002,2,0.000002,0,-267828,0,0,1771170926
AgrasdPeGkPWVGzqPnn99yaAquFGFmWY51pXGZetUpbA,28,GgEyRDv2JKRX99TRmcqaihA7vZm4WCQTJDTPsEsrsw3m,1,0,1,2,0.000002,2,0.000002,0,-28697709,0,0,1762448195
AiEgFDxJaJ6MndvHtq3Yz816L5mJvSPrbMdvAKcRbjcz,28,95Tj3aQMz5xcYakMKpRiAvjBpb6c1zweLe2XGWPWx4U1,1,0,1,2,0.000002,2,0.000002,0,-141828,0,0,1733917563
AKiWPhS78rqvztg5Y4TFwUUrNqnzWHjvngY32xK4dFt7,28,Bh32w2YBwanEH92aKDdgGAMPaeVJsRjVfmEamrUWQUMT,1,0,1,2,0.000002,2,0.000002,0,-33608812,0,0,1772546839
AM38DmxEF6zGMXUZ996DVYyGh9U84oesgmV9VWKpcCwD,28,52McsPpP52ZTnMzkFt8tsJpbzUJu6QW4egTMwt2wXaMb,1,0,1,2,0.000002,2,0.000002,0,-3998954,0,0,1738773334
APw8ifFZZZ1U8UkXMVEbeW8DGBnYyhSDwoKiMy2bvxgS,28,Cy3jFDvtAt47xNrjeN3gpxh7Chi5sXEZF13kACkvGRFT,1,0,1,2,0.000002,2,0.000002,0,-2679173,0,0,1742946752
ATZwNxFmoxZgXFZgJD6TR6BEzxq78s3G8fvnC1Q2pd6T,28,Cy2UCGpNfwo1hqkzPPdAJP8mbLjrPspPDshTy3cJfVq,1,0,1,2,0.000002,2,0.000002,0,-86550235,0,0,1758558750
AxqQqW1gQnXQsDFgkmMUvdVv42QP87MknxJZKnjhG5zu,28,2ytKjRTYcf8h7TQySjff3od24Ldb9i3mj2Do45SMR7Ut,1,0,1,2,0.000002,2,0.000002,0,-97244,0,0,1772128227
AziRFwiGXkPv1fhQ9oT7aguFCrZqWxXkKy5RWyHzSsgJ,28,BZDv4kq7kyTGzAMB721RxA5wY1TXVd6eVEdDWGapUAze,1,0,1,2,0.000002,2,0.000002,0,-5801462,0,0,1759432394
B1m3rjieGXeW6M5Pzz6Aeyi7Z3A9us9oZphLfzkaBDqM,28,4VMi1fDF9tHtayumU6nDsW33ZbvEDX2XKDGP6hqy7P6W,1,0,1,2,0.000002,2,0.000002,0,-847049,0,0,1766781263
B3FxD3bw7gvZ7TuP6bVdnoh5i9A1fzaWLxt6fMXejkQr,28,DgeQC6bRrqHcsst9kiguhW96sjZ5UhxqG5xMGf9KSfuv,1,0,1,2,0.000002,2,0.000002,0,-37719,0,0,1736148323
BdBzF73iTDz67ZV7F4bsCmfFeQSY42zdiGFmE2Fh9hGT,28,AvGEGbJrGZM6nx13e4waoSMhZiQLNWaKuENquZgPp8hs,1,0,1,2,0.000002,2,0.000002,0,-882988,0,0,1763268426
BJ2mF9BYYw9QGkC9bGghqukqiCdq2ikDzXmFwMLWaw8R,28,FW2XAGorwrwX6cBUNEkz6pFAP2Qo7uLGfbqroiz1ga1c,1,0,1,2,0.000002,2,0.000002,0,-14946991446,0,0,1743510092
BmTRtsdSDZmk6uqQdMPseKHmtojjRdYZ8r6N8eDKrCXT,28,8d7fgjrD5e6g4x9f1GipsPFPd66D98WbobPhK8Hs6ayx,1,0,1,2,0.000002,2,0.000002,0,-3094914,0,0,1755912008
BowEkh9WUWN8hJKcCrEHL3vNsetJmdYcTVWSimqFEjNw,28,5NKFWxdpcHxDZ7XVycD6DnDVbT3ri8sF4t4yT6zwdzsU,1,0,1,2,0.000002,2,0.000002,0,-673786,0,0,1743007842
Bx22yuVuBiAEpgRF2aYtG7uZbHBVRwabUNk5FmDsoQmn,28,5j8bkLhLQHQszxQ8Gd61e25V6zP95icLqudih8HZMnyY,1,0,1,2,0.000002,2,0.000002,0,-17360388,0,0,1740531051
Bzupfg69wRbcdx59c3DxX8M6pGj4eS1cBLpY5iDot17K,28,4n5mnpHsoHubnR1z7A9EuBKLv1mQNuUvkTS7qCC4xt7m,1,0,1,2,0.000002,2,0.000002,0,-246704,0,0,1733948957
CBx6mss8dfE6HzWMdAcxVBwid4zR8F9UQPwFHpTpRqz4,28,85eRPybx53i6vj3TqcMXM1ASrvW8xp2ubySaFSJEKtiZ,1,0,1,2,0.000002,2,0.000002,0,-4238716,0,0,1739089688
CcCoTKXg6jv6o8zK4Ao8cYF5d6LUZaXwPX4Kh43KVeB5,28,CpKge1icweMRAiPZgqUyrZ6rt5Evx5yK4yGiPtwd1SEn,1,0,1,2,0.000002,2,0.000002,0,-21410501,0,0,1741134181
Ce45dthvgBnYxKCxQ5akHsTK8nVT8sULtuCrGvgtmueT,28,7JY4fMy2GugZryseErwhyznEic5ZJFFueahqgjHQcPFr,1,0,1,2,0.000002,2,0.000002,0,-22991300,0,0,1754920685
