authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
HNn8mbz9zJhuUKpXbeNFrFQj4cEBBVr3byK2SmJHH1Sc,7,DcsuGknkuN7T7LRBmU5GjNuz4aX334FjL7g4YyNFDsed,111499659,0,111499659,235214357,235.214357,233337850,233.33785,1876507,223903670,0,0,0
DMtPwvymkXgMSnELxrLNmcx2HkqPn711CnyW1fnDPLiP,7,FrReRuZzFjjbgVoVGvQFcrzXMR33Ux8PvufYj9cMciEQ,105212541,0,105212541,221951353,221.951353,220180656,220.180656,1770697,211015519,0,0,0
5Y4Pm5qn6McQcjJAfTNy3C5S8tHrPJ8FC5E7uFLC4rCQ,7,3HLtLx5SeqygjoUaWpKtXfpMNmPhv31KNiqy4U622Wee,99809827,0,99809827,210554046,210.554046,208874275,208.874275,1679771,200000000,0,0,0
4tFGn5jfJdszQkRs7N6hwyuJ1q8RUHu7zepMX8xNKqBw,7,22DHV8pKYNdyhKK2gfAv7CkUvVx7C5ArcDgvZ75AMGnZ,99788788,0,99788788,210509663,210.509663,208830246,208.830246,1679417,200000000,0,0,0
CaBZ2beF2xtjL86bZcErRWgijxGE1BcCkRT7LpzNLhcR,7,3LnEG3WnWtLejZaZNuy5xwUjaJ4QZ54aJziEZ58hWZf2,99783550,0,99783550,210498613,210.498613,208819284,208.819284,1679329,200000000,0,0,0
5xqnc5FHLL3nYWgutnjPcFEpjErCpn2VPGjmGrFrFB4h,7,AE1cq9a9ESkrLH19J9nHALkSFGpEHiJM2cY2G8tGZJa8,99551708,0,99551708,210009531,210.009531,208334104,208.334104,1675427,200000000,0,0,0
7Gf3RAzMCp11fKjZEdLGQ3AVNanin7WsXJ8TP6A3Yckz,7,567j78acQFhRj9aasaCCMWtW5jv7FV5mJ2hUsgpMmRPR,98432473,0,98432473,207648445,207.648445,205991855,205.991855,1656590,204923920,0,0,0
CxazCa3WbKHhpJZcgzdbDiGxbShUPfnqBdydeR2qiaNz,7,F9ytpLDqUwcbt4eMAz8oKNuJrQoNjQZzwDC44EaYcqWd,81642457,0,81642457,172229029,172.229029,170855010,170.85501,1374019,163588125,0,0,0
DgpAQt22s6XyqnPnHcva5uJmV1bjjzF4jg4cssYHQ3q,7,E3tHr9F1bvsG1Lx8jQ7xzhR1V1fmwLDUz7oVSU4wWfN5,76673340,0,76673340,161746417,161.746417,160456027,160.456027,1290390,153630823,0,0,0
Q3AVqoPRmVAea8if5hXprV9nP1GR1cdGJXvttQUMXoq,7,CtMoTpRtLAaf6Qws2qNs9rK5prtSDZQ5HkVQX85gxGac,76022741,0,76022741,160373945,160.373945,159094504,159.094504,1279441,152381294,0,0,0
