authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
B51LKtaY1pWYvrcgZmv3wqUEuwNENqXjfHN7ZBJsKro9,17,2QmHQz4ovi26ANxiTX1b3bU69rGpnyByXGJ2Bf1fe2SR,13335244,0,13335244,36707374,0.036707374,36707182,0.036707182,192,34579000,0,0,0
6ZR5SRsJMcfmWsCR7Zn9KAzFAtJsL77BGPuGBWAd8rvp,17,yfuuoskhmUbV9Tpp424MpnFdi49CtpT7p8rUMettTGn,11569409,0,11569409,31846633,0.031846633,31846467,0.031846467,166,29996365,0,0,1734406877
HtK26RMtQUPDs1oB36AVa6DBLRzCbttnZ9LhoXpEWSaU,17,EaKDVJfxeup51K9b47PYDQCSruwqHFujcsjx4ckHu8Th,9913221,0,9913221,27287712,0.027287712,27287570,0.02728757,142,25708630,0,0,0
7f2TS8TvgSAwDcetUYaEzwzwDVLZ3WfEF6UdNuvgueXz,17,Hfp8fBu5gu5gjb5NuRyFHfjyuAXK1cD6rwwBNdhGp1dq,6869627,0,6869627,18909737,0.018909737,18909639,0.018909639,98,18850590,0,0,0
EWgsrscmbKCPK3sewX9aEb2W4mPZvamnanvRftFL2qMy,17,8UiitfGJyfshGbo7wK8HRyt7FEDvYdcbAQrsQ1kR3RxU,4978462,0,4978462,13704005,0.013704005,13703934,0.013703934,71,13097212,0,0,0
BHhUwLe51kgTtMDnRqYGHr5FwzWG39GvtGdaf3meAa4s,17,BYbMW3Ah2bWa4TrYExSBSgzZFuHFchz1pX3ixfNkYCRY,2391096,0,2391096,6581870,0.00658187,6581836,0.006581836,34,6244967,0,0,1745654483
85Y9yx8NdAkjs8HxfqNWzU2gN6MvoWK1yi4Eb5i9m7Q1,17,Aw6xLUMfKjX6SDCzJDqa9ZXmwAaBZmbBVcmKVQTJKiAi,846565,0,846565,2330304,0.002330304,2330292,0.002330292,12,2218785,0,0,0
99CcrGEtnjfNsDMZX1bAqk2RLtVe7x45YxrMFjRq6cXz,17,9mrH79zozwSDX9wjdBCBdjmxRujdbpwxjiye2WG5tNbG,703081,0,703081,1935341,0.001935341,1935331,0.001935331,10,1823669,0,0,0
2NCv5vq8KDH32w8uCpHvWKbBcSaQaoqVHfSznhNJmWSi,17,7VtzPVqVjUViKyAmYrx3kECFYMpqpUQuPQajmqCSjnNh,356530,0,356530,924614,0.000924614,924614,0.000924614,0,924505,356529,924612,1739961084
DowNu1Wr4xLHw8NZYvz4XTvDYiBs342SqjiCKBQPn6ng,17,A3tv5brvh9mq3Cv2GpVSKyTXswFVEkufM5kXJu3JDV9i,3,0,3,8,0.000000008,8,0.000000008,0,-4361669,0,0,1754058410
1fMHgU5XA7xM821ay8rLbJtppQPy9xrjsvtfYYu2qa3,17,HETs7DJ54SdW9YpXdFDr8Hy3ek3PnGq8DbWJo7auZGzq,1,0,1,2,0.000000002,2,0.000000002,0,-1541186,0,0,1744540188
24T79spgo4WVVBmMm7xCcekPHTMAWcPpVcDizW42n4Uk,17,CHLp2HF1DZhZYF3fS5dqEkyHWfLDzwjaKQJ43Cxk5WF,1,0,1,2,0.000000002,2,0.000000002,0,3,0,0,1748277372
2dJVjXdA16D7JbmQgvEgCiC6n5XUXHegmbsk1XKeeRdj,17,8thFr1uJPwfPvUADqBMjkQCrUXZdKj3Gv7NJq9hL31sj,1,0,1,2,0.000000002,2,0.000000002,0,-130512,0,0,1739110362
2U23DJFPE4EyAUerpwqRfXcMFQZpSpfdx3t9HLBet6yL,17,4ikTyjC6LLrD6EZm7WzkyrfTJhJDYbZjZdVgm3R7oioJ,1,0,1,2,0.000000002,2,0.000000002,0,-6999328,0,0,1759790128
2YvcWECBFNmbgZmvfDmRG13Kqckd6uVf9hriDJfz3Gr3,17,9xtCu8asX8TpBhd497LAyfQnZG7uGbvHS4BcZEApQPXF,1,0,1,2,0.000000002,2,0.000000002,0,4,0,0,1736019198
3DWgbJ57jNQiVC69xXcxYT2x9Hbv8XZQhS1yB4yddd2F,17,5EdDKvwihqUSRoRcaotjnK4txtuiumXpXD2zD3D7fMTc,1,0,1,2,0.000000002,2,0.000000002,0,-59453,0,0,1770314082
3eXmLRDWaPKKofjdR48JNfbkrMqW5Jg8LUNbBvfeZRpB,17,2GE5ys2cBLT6onwVQrPaGbY6ixmCsaqHb8kzsnG17pD8,1,0,1,2,0.000000002,2,0.000000002,0,3,0,0,1730073624
3fEdrf4o4W2c8RUfhNeN8TtEHhNXHcrBEpJ7kmBtpdp4,17,472RDaGknjgiDn4XzR1VdRDZ7MSfxyydwTHNm3cWCMEk,1,0,1,2,0.000000002,2,0.000000002,0,-7065787,0,0,1752006973
