authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
2YkTbk9ceqeQeNLhudstKLTkCYoMGuPDbXpkoLde3KRs,22,BZpJd5LyYwsEZyaHcEHzdy4omssooV3fGGgqxwPB7y9C,1,0,1,2,0.000002,2,0.000002,0,-2948835,0,0,1725371191
31dhwHQLkxkmL6rbyCXnqHtTUM6taHCVewRHP88iQtqN,22,7cv21XMrsn4n9RiccuytSMMqYEoe3bAgj9d1sQvorJzL,1,0,1,2,0.000002,2,0.000002,0,-28142338,0,0,1742125404
3cSCu1bfWE1Eb6QHZD4X78qwue5pgVot58KJGoED6H3T,22,4NmLxcM8VcKSVsarLj2eKjP2E9mrAr87wwassdSpvubb,1,0,1,2,0.000002,2,0.000002,0,-3135881,0,0,1732273770
3gthc3EgHxfLf9LVeNro5eRYULUJV35kVaCY3U7vFPQV,22,FNQs9jvsUWCeTB9kvUeSErcuyg4MTVtFaD7BycjBhuqU,1,0,1,2,0.000002,2,0.000002,0,-4169682,0,0,1772769485
3orZntoLz5ir1CaSksCTiMAx7FzcGwJGvNVR5niFZdjt,22,Gh48c4WcD48Xe2em7ixdYyXG8ttdhTrvkDx2N2LD2bJq,1,0,1,2,0.000002,2,0.000002,0,-141691,0,0,1732334515
3pPEbDm1mJ7D4V8qk9dEwpPFnyFyxKWcvb2c9m2fz7p5,22,EH3SM1sNo8ttPPrM54h2ttMwJee629q4NxmryEKmxWHz,1,0,1,2,0.000002,2,0.000002,0,-917314,0,0,1725958763
3Qp4vCAzG7dGEcCprXFrJDrpCD3ditEsxPsHTfCMB9z9,22,4EneHARQeje9jFrt5XUvwBgW4ptPHwsymvhJCefSQbiP,1,0,1,2,0.000002,2,0.000002,0,-1402,0,0,1725003754
3qSRoLm6GKx61n2J82SCFGVUu6QrXR3h39xK6B8GFdDL,22,6sNgVckUvVnWuXZ8CHEobFQoHEouXKo5dkZHe1PN4Y67,1,0,1,2,0.000002,2,0.000002,0,-19766052,0,0,1726388461
3tTZmkNxZ6UtUGZ2CnYrHdoDt4qA1uw8d8kBpm3QnMhv,22,ED5JLMqoQiWPWuZNnN9fGaPqs73EwQwtwwrAEbtQ2hv8,1,0,1,2,0.000002,2,0.000002,0,-11824379,0,0,1752760824
3UZURzJMxS3Cu91DeJ2q1B6gWLjtwoQMmTsWhbJxM4hN,22,4VSHpTm2vFmLAnN6eGEEbc9bsZEMFA7NEXX8jvjkfqSg,1,0,1,2,0.000002,2,0.000002,0,-669906553,0,0,1732646820
3V3HyyBUSP3pkvn1iedVKsxRqBdMkYcgJtcxXdQpDBM3,22,DxoT6TtoJteaQ1cvLFoAZAoxsMvfPEubA2qpJk4DSHS7,1,0,1,2,0.000002,2,0.000002,0,-11174860,0,0,1759065975
3yLSzrA38vF5hb6KkR6465cw8cvgnR9eNAFhHW3tPgyx,22,HVGYCGCbFAmwS6rWJZzbhwrAjmNPoSjbpdsvMHwaWGBw,1,0,1,2,0.000002,2,0.000002,0,-2566188,0,0,1726129269
4AAJCgz1y3poUyaKxJv8cnsFqSu42WJ2gCYMrrKHFaiQ,22,9ULmGZqPY8bYyuNPqrRn7Wwg7GDBjZWiZFWfLmPfobfm,1,0,1,2,0.000002,2,0.000002,0,-4623510,0,0,1727470862
4DDsWuhZZUCkLB7ZZLHvKzje8sH4m8Cs5KwS2AJbFuUn,22,HoQEByAA97Mqr5596JCdRL2pkVwjXCRqLjTn9SHdWHFz,1,0,1,2,0.000002,2,0.000002,0,-10653245,0,0,1750106400
4fSB53jCZeM5ku2UNDM7ekyeJ5TrFNmyjhmDyemjZ9c4,22,AqpKHoJyE676pGi66vHc7As75FYr9dA1xkVUBYH6ctDU,1,0,1,2,0.000002,2,0.000002,0,-1137846,0,0,1739482638
4Qdy53DfKVqCwNroCvYNDMz1Ko7cr36PMSHzjvMfXg71,22,A8ByngxwkWGZcW1EcZshdNjLpzNSBYj8GecPcamgzv8u,1,0,1,2,0.000002,2,0.000002,0,-211753,0,0,1732457859
4R894jVNCpgg6R7z6LqdNGDqJbJLMsEVbNQWDtX1YLKF,22,EY1on3GoirX9RUsfqn47uQ49bNiWTCjvpLXpie16ZQUo,1,0,1,2,0.000002,2,0.000002,0,-6611982,0,0,1730862361
4sPRBWcBYxbyKvGCCBR4fVFkN7w6YoGWEfF8gFUN9CWc,22,BKfXN4PHJozhJxV59Ar8myFj7fdcfh6iUcy82EaQwna7,1,0,1,2,0.000002,2,0.000002,0,-112734055,0,0,1752047565
4WDgRnuYRGNpBzv5dxgV1DAr4no9YG9qc2BsKdQTVLQz,22,CsJFdo9tAyc2oiNTRxTYQAC33hWQYTp7PZZDhqrUrbeT,1,0,1,2,0.000002,2,0.000002,0,-4552785,0,0,1759258663
4xwTrcg9YPCbv9rrycEibuKxNxh33hdVNi5T3xXvWVaD,22,AaRSb9RAcoubh7C8u9G55NSH687Fpmzmf47PXvaKXosB,1,0,1,2,0.000002,2,0.000002,0,-379718972,0,0,1739185009
4Yv8YwUmgL56uufgmLZPoj3ZnZeKEz4do2NDuNeNQ2PK,22,GNgqRPVh5uXE8F9ExK1Ne1L5akZHg7ACow8NLpTzeWQs,1,0,1,2,0.000002,2,0.000002,0,-710381,0,0,1733583252
4zt1T6FaYrr4bjqoEEmZWXgvx6WtvMXNpW5XASZk2GQ2,22,CvwvyBPzZ8EY9BPdJ1ZsHqsMD9nj6u1Rf22myXpzEUxd,1,0,1,2,0.000002,2,0.000002,0,-446503152,0,0,1760186996
51CJ9WVRPXsGAR5cDKpuJ5nCdNH3MkUb7DYSr3C8Mpzs,22,8gZXjMwKkZm8PJNqoSgkhQGFfhBYnScRNDi2eyt5ZYX,1,0,1,2,0.000002,2,0.000002,0,-1648841,0,0,1749055416
51SapgPx5xPMSxXxKFagDNjbpiLsDDSxoujHHCVMEdTt,22,83KPy3hCp7e2xZyKVPDLSw5Q6Jxp5wyJAmeS2hhUwnAw,1,0,1,2,0.000002,2,0.000002,0,-24202618,0,0,1730535080
5ByQuSeddg4Ug18JW7yKEVtQkSF4qNunEAjyRXbVNhAD,22,Hd1pmg7znekqXmqxyXMGu26aAwKRUorcx6cD2mcbdxhB,1,0,1,2,0.000002,2,0.000002,0,-4969737,0,0,1739930079
5fMKXrLhekAaULQRsbYQQKW1XTaNGPR2Ksj8xhduLgiC,22,HNZySEbnX2P7UU5g2f7zVmye2KsceYoKGF7sCrMPykVy,1,0,1,2,0.000002,2,0.000002,0,-163650,0,0,1753017118
5GGtT8BUwLNitZnwQ1nXUZmkJS73FSgsWnMJDxEvJa3P,22,7vvxqPT3CzPssJ6x2fVbbeaZaN2YNN7ZMyMHzCTjpo2U,1,0,1,2,0.000002,2,0.000002,0,-33424327,0,0,1738218235
5Kyjexx5L22ZhcBcorykUofzNX56batXPs1EwHtJV8f6,22,CYhnRrhEW43Y4qByQC9BFdkPvJyhmksW6x7SFJVdAefo,1,0,1,2,0.000002,2,0.000002,0,-813298008,0,0,1743420749
5QFUCccMvCFzLoRHyGW4pw6J7Tn3RtXP3baBUsfmvypk,22,41UTWxwo2eMKtcsKm4UYe4P9v6RCMyjkRusfBpHjrp4j,1,0,1,2,0.000002,2,0.000002,0,-7156536,0,0,1732175401
6aib5ApfNG2VnV6xvixAFhccBUZq4rb8KXECY9jzV8Lp,22,CdJyrfUxpqoCP2eTFspAA2UU7TC7bCpdUpSoKQ1jJait,1,0,1,2,0.000002,2,0.000002,0,-848364,0,0,1725807005
6cqkCfKZgugqurMS9HP9ZUziJnSJDAPn1Hb9n7cro3Bw,22,91swd31WnbPiML58FW3x6wtgseryVRQGpbJ9EmkU5F3i,1,0,1,2,0.000002,2,0.000002,0,-142712,0,0,1732783279
6iF94gQU3uYTzdZseRuzaV2A6Cx8kGpNxozZdd45LpgS,22,3Ki8X4Kq6S1REw4hobeoE4Nozqp57yLpn2uPCoJWWnA8,1,0,1,2,0.000002,2,0.000002,0,-5566831,0,0,1724698318
6JDHQV8J4QuQj9WbM1YYP5T7pMe4QFcmKfPMHL3HUJ3,22,A42RJp6Srg8gFyNViVxN2sE7gcTDMh4idsXExK5b1vtC,1,0,1,2,0.000002,2,0.000002,0,-2210037,0,0,1738319504
6nQHryMorjasJVv1iCWLwNSEABufhwRMjvjH34CQWppz,22,sAxw1NwTP1wVte7ymPgR2SjT8urShukndWCkzeCyLVv,1,0,1,2,0.000002,2,0.000002,0,-14916246,0,0,1727275134
6q74fVuVpWkwetedC63v9vzrqA1TBtT93Lab8c2FBbuS,22,B5HPfWegb4KQegeQS2LKEQYpP2zqotQrSuNpjKBsTNL5,1,0,1,2,0.000002,2,0.000002,0,-592299,0,0,1728590394
6SGMUVZF3Q6YLBVSCWSe89qUMC5jrryd2EuAxuzVYvMo,22,EhARL5UuDEJK4Vbg6iTs4shP7MswZaJSLwYUhS1JcCzt,1,0,1,2,0.000002,2,0.000002,0,-508431,0,0,1726544854
6tMJUZgAArCsKvJXpMkf3cupyjyeWfu8khmQ1AE7fDgp,22,7zXf7i45EWe27APFrJZrhbF9NvdTq2veGD9iuorRHcxr,1,0,1,2,0.000002,2,0.000002,0,-4041674,0,0,1731036065
6xF6tPHCTevALcEfbQbmKLHDDLJ7bjG64Ci4VKVaHAy9,22,AaMtBHX3GVk57ae9iRNmczPfh9g37urvvDTEmTGQuB2f,1,0,1,2,0.000002,2,0.000002,0,5,0,0,1731592501
6YtPZeK4goTKPyfFdfXAxn7t3GPZADyb1ZwH167ZiVuQ,22,dBbWarHMLypfBv2PYieD1XRXfrw9t6spYuw1A4Jpwec,1,0,1,2,0.000002,2,0.000002,0,-4614610,0,0,1727680928
6z7MFBJSmkjbPNrzMYFkKHWZb1VXCDKagQ2CKNZoaani,22,8wNiosKmD5TGYzs7SjYimumDSgW8juDVgFaSwWZPof48,1,0,1,2,0.000002,2,0.000002,0,-13035044,0,0,1741647475
6ZFM1cpRMKQhrehZ8Yt1uGG6vyf3NkVqj7NyNXPGbgDR,22,B7qFoibsoo6KnEFGrDG3GvUmBEEdKPeTrDcpLLdjtw35,1,0,1,2,0.000002,2,0.000002,0,-95638799,0,0,1754574380
6zqh73fLtfX5Ac5h5nejPMHDBDBfbrCthT864uYnWDji,22,EcGoyRGp8egZLCnLyyKCLz2yqw3XyiJTYzHtfhLnsoHL,1,0,1,2,0.000002,2,0.000002,0,4,0,0,1726821818
79AkFMdRHhQ6uWokqKD3UgMEfPTqrmC8vdcqqDqYAYkX,22,56zSKsZKAygQvusSehCWwjBqm6u6MPRnAaRi3Q4wzLvy,1,0,1,2,0.000002,2,0.000002,0,-12548703,0,0,1727091004
7A9sz1M8gi6SYygVYSFA31imGPWRf8gdhx7LMxHG2b3y,22,JrJ1jVm5snVkv2i5zvSdbgCMQ7wodRWFK8kDE46duN8,1,0,1,2,0.000002,2,0.000002,0,-2146155,0,0,1749768932
7aAU4dyQfYjZMP8EcAktrftBPSxVMdRnHAKnqcgfk482,22,DvUJ429oS4Rni3hzUrcs7zNwethZJgY6KiN2U2ttXYya,1,0,1,2,0.000002,2,0.000002,0,-5884207,0,0,1739676210
7GENfjSqwTsvtehSCAx1j9ozUVgpj1vCCMiPyQ81JptT,22,BdmBx71ZD1gVG8YHZ9KAzLoQMARhgnfyknCg2PozNm6D,1,0,1,2,0.000002,2,0.000002,0,-24880471,0,0,1735666038
7GxhubPyDZx8mk9zy7qJ6yzpWZSUfchzaTLfxmk41kM8,22,6qaTLCCp7heDvcqYnqr1jn2TFTLdxtPweK4sQyUwGJZh,1,0,1,2,0.000002,2,0.000002,0,-225771,0,0,1724944304
7KtyUMiu8EQH5u6dStanguLg14FqUtMjQKVd5wkWntys,22,J3CfWmWZHboEeL2vnaqpRz5eQsDLAS9cKvmcDi3JNFbP,1,0,1,2,0.000002,2,0.000002,0,-1748829,0,0,1724935779
7Mb1JnZ3efgVXbzMsLWZQkJFaTvEq1DApm89aszPmANG,22,kV4WpGQ5a8KTjSPUMTXoVWadJRLNqovd5fKPN1MHvvA,1,0,1,2,0.000002,2,0.000002,0,-2518797,0,0,1741529816
